clip_id,filepath,class,speaker_id,speaker_gender,speaker_age_range,environment,device,language,duration_s,peak,rms,snr_db_est,recorded_at,split
423,raw/verde/Sebas_s23_000423.wav,verde,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2967,0.025,39.85,2026-05-16T22:52:47+00:00,train
424,raw/verde/Sebas_s24_000424.wav,verde,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3114,0.0215,34.99,2026-05-16T22:52:54+00:00,train
425,raw/verde/Sebas_s25_000425.wav,verde,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3993,0.0258,36.01,2026-05-16T22:53:00+00:00,train
426,raw/verde/Sebas_s26_000426.wav,verde,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2998,0.0208,35.23,2026-05-16T22:53:07+00:00,train
428,raw/verde/Sebas_s28_000428.wav,verde,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2599,0.0205,35.31,2026-05-16T22:53:20+00:00,train
433,raw/verde/Sebas_s33_000433.wav,verde,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2758,0.0201,32.92,2026-05-16T22:53:52+00:00,train
436,raw/verde/Sebas_s36_000436.wav,verde,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2858,0.0224,40.35,2026-05-16T22:54:11+00:00,train
437,raw/verde/Sebas_s37_000437.wav,verde,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3346,0.0203,40.38,2026-05-16T22:54:18+00:00,train
438,raw/verde/Sebas_s38_000438.wav,verde,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2586,0.0231,29.38,2026-05-16T22:54:24+00:00,train
440,raw/verde/Sebas_s40_000440.wav,verde,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5184,0.0268,41.84,2026-05-16T22:54:37+00:00,train
441,raw/enciende/Sebas_s01_000441.wav,enciende,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4858,0.0263,22.17,2026-05-16T22:54:51+00:00,train
442,raw/enciende/Sebas_s02_000442.wav,enciende,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2935,0.0211,38.18,2026-05-16T22:54:58+00:00,train
443,raw/enciende/Sebas_s03_000443.wav,enciende,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2788,0.019,38.27,2026-05-16T22:55:04+00:00,train
444,raw/enciende/Sebas_s04_000444.wav,enciende,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3047,0.0194,34.53,2026-05-16T22:55:11+00:00,train
446,raw/enciende/Sebas_s06_000446.wav,enciende,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3319,0.0226,41.83,2026-05-16T22:55:23+00:00,train
449,raw/enciende/Sebas_s09_000449.wav,enciende,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2019,0.017,36.18,2026-05-16T22:55:43+00:00,train
450,raw/enciende/Sebas_s10_000450.wav,enciende,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2401,0.0164,35.66,2026-05-16T22:55:49+00:00,train
451,raw/enciende/Sebas_s11_000451.wav,enciende,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3243,0.0188,39.29,2026-05-16T22:55:56+00:00,train
452,raw/enciende/Sebas_s12_000452.wav,enciende,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.1955,0.0161,38.35,2026-05-16T22:56:02+00:00,train
453,raw/enciende/Sebas_s13_000453.wav,enciende,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2116,0.0171,38.41,2026-05-16T22:56:09+00:00,train
455,raw/enciende/Sebas_s15_000455.wav,enciende,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3319,0.0202,39.87,2026-05-16T22:56:21+00:00,train
457,raw/enciende/Sebas_s17_000457.wav,enciende,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2694,0.019,39.09,2026-05-16T22:56:34+00:00,train
458,raw/enciende/Sebas_s18_000458.wav,enciende,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.1986,0.0194,40.2,2026-05-16T22:56:41+00:00,train
460,raw/enciende/Sebas_s20_000460.wav,enciende,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3004,0.0232,36.07,2026-05-16T22:56:54+00:00,train
461,raw/enciende/Sebas_s21_000461.wav,enciende,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3629,0.0238,41.84,2026-05-16T22:57:00+00:00,train
462,raw/enciende/Sebas_s22_000462.wav,enciende,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2916,0.0242,39.39,2026-05-16T22:57:07+00:00,train
463,raw/enciende/Sebas_s23_000463.wav,enciende,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2972,0.0203,40.74,2026-05-16T22:57:13+00:00,train
465,raw/enciende/Sebas_s25_000465.wav,enciende,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3145,0.0217,41.54,2026-05-16T22:57:26+00:00,train
466,raw/enciende/Sebas_s26_000466.wav,enciende,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2477,0.0192,37.5,2026-05-16T22:57:33+00:00,train
468,raw/enciende/Sebas_s28_000468.wav,enciende,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.1853,0.0165,24.19,2026-05-16T22:57:46+00:00,train
471,raw/enciende/Sebas_s31_000471.wav,enciende,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2632,0.0191,40.67,2026-05-16T22:58:05+00:00,train
472,raw/enciende/Sebas_s32_000472.wav,enciende,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3338,0.0239,41.72,2026-05-16T22:58:11+00:00,train
473,raw/enciende/Sebas_s33_000473.wav,enciende,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2175,0.02,38.97,2026-05-16T22:58:18+00:00,train
475,raw/enciende/Sebas_s35_000475.wav,enciende,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2334,0.0193,39.81,2026-05-16T22:58:31+00:00,train
476,raw/enciende/Sebas_s36_000476.wav,enciende,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.1977,0.0178,39.78,2026-05-16T22:58:37+00:00,train
478,raw/enciende/Sebas_s38_000478.wav,enciende,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2896,0.0186,35.56,2026-05-16T22:58:50+00:00,train
479,raw/enciende/Sebas_s39_000479.wav,enciende,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3816,0.0258,44.33,2026-05-16T22:59:03+00:00,train
480,raw/enciende/Sebas_s40_000480.wav,enciende,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4208,0.0273,43.47,2026-05-16T22:59:09+00:00,train
481,raw/ruido_fondo/amb_salon_silencioso_001_000481.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0022,0.0002,0.0,2026-05-16T23:34:49+00:00,train
482,raw/ruido_fondo/amb_salon_silencioso_002_000482.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0253,0.0008,0.0,2026-05-16T23:34:49+00:00,train
484,raw/ruido_fondo/amb_salon_silencioso_004_000484.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.006,0.0005,0.0,2026-05-16T23:34:49+00:00,train
486,raw/ruido_fondo/amb_salon_silencioso_006_000486.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0583,0.0012,0.0,2026-05-16T23:34:49+00:00,train
487,raw/ruido_fondo/amb_salon_silencioso_007_000487.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0776,0.0058,0.0,2026-05-16T23:34:49+00:00,train
490,raw/ruido_fondo/amb_salon_silencioso_010_000490.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0089,0.0007,0.0,2026-05-16T23:34:49+00:00,train
491,raw/ruido_fondo/amb_salon_silencioso_011_000491.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0079,0.0006,0.0,2026-05-16T23:34:49+00:00,train
492,raw/ruido_fondo/amb_salon_silencioso_012_000492.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0053,0.0006,0.0,2026-05-16T23:34:49+00:00,train
493,raw/ruido_fondo/amb_salon_silencioso_013_000493.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0048,0.0005,0.0,2026-05-16T23:34:49+00:00,train
494,raw/ruido_fondo/amb_salon_silencioso_014_000494.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0019,0.0004,0.0,2026-05-16T23:34:49+00:00,train
495,raw/ruido_fondo/amb_salon_silencioso_015_000495.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.002,0.0004,0.0,2026-05-16T23:34:49+00:00,train
496,raw/ruido_fondo/amb_salon_silencioso_016_000496.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0045,0.001,0.0,2026-05-16T23:34:49+00:00,train
501,raw/ruido_fondo/amb_salon_silencioso_021_000501.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0093,0.0009,0.0,2026-05-16T23:34:49+00:00,train
502,raw/ruido_fondo/amb_salon_silencioso_022_000502.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0023,0.0004,0.0,2026-05-16T23:34:49+00:00,train
503,raw/ruido_fondo/amb_salon_silencioso_023_000503.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0015,0.0003,0.0,2026-05-16T23:34:49+00:00,train
504,raw/ruido_fondo/amb_salon_silencioso_024_000504.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.006,0.0007,0.0,2026-05-16T23:34:49+00:00,train
505,raw/ruido_fondo/amb_salon_silencioso_025_000505.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0048,0.0006,0.0,2026-05-16T23:34:49+00:00,train
506,raw/ruido_fondo/amb_salon_silencioso_026_000506.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0027,0.0004,0.0,2026-05-16T23:34:49+00:00,train
507,raw/ruido_fondo/amb_salon_silencioso_027_000507.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0116,0.0009,0.0,2026-05-16T23:34:49+00:00,train
509,raw/ruido_fondo/amb_salon_silencioso_029_000509.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0049,0.0007,0.0,2026-05-16T23:34:49+00:00,train
511,raw/ruido_fondo/amb_salon_silencioso_031_000511.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0125,0.0013,0.0,2026-05-16T23:34:49+00:00,train
516,raw/ruido_fondo/amb_salon_silencioso_036_000516.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0138,0.0019,0.0,2026-05-16T23:34:49+00:00,train
517,raw/ruido_fondo/amb_salon_silencioso_037_000517.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0105,0.0013,0.0,2026-05-16T23:34:49+00:00,train
518,raw/ruido_fondo/amb_salon_silencioso_038_000518.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.054,0.004,0.0,2026-05-16T23:34:49+00:00,train
521,raw/ruido_fondo/amb_salon_silencioso_041_000521.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0098,0.001,0.0,2026-05-16T23:34:49+00:00,train
522,raw/ruido_fondo/amb_salon_silencioso_042_000522.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0071,0.0009,0.0,2026-05-16T23:34:49+00:00,train
524,raw/ruido_fondo/amb_salon_silencioso_044_000524.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0157,0.0015,0.0,2026-05-16T23:34:49+00:00,train
525,raw/ruido_fondo/amb_salon_silencioso_045_000525.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.043,0.0028,0.0,2026-05-16T23:34:49+00:00,train
526,raw/ruido_fondo/amb_salon_silencioso_046_000526.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0136,0.0009,0.0,2026-05-16T23:34:49+00:00,train
528,raw/ruido_fondo/amb_salon_silencioso_048_000528.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.003,0.0004,0.0,2026-05-16T23:34:49+00:00,train
529,raw/ruido_fondo/amb_salon_silencioso_049_000529.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0022,0.0004,0.0,2026-05-16T23:34:49+00:00,train
530,raw/ruido_fondo/amb_salon_silencioso_050_000530.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0024,0.0005,0.0,2026-05-16T23:34:49+00:00,train
531,raw/ruido_fondo/amb_salon_silencioso_051_000531.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0183,0.0011,0.0,2026-05-16T23:34:49+00:00,train
532,raw/ruido_fondo/amb_salon_silencioso_052_000532.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0362,0.0024,0.0,2026-05-16T23:34:49+00:00,train
534,raw/ruido_fondo/amb_salon_silencioso_054_000534.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0018,0.0003,0.0,2026-05-16T23:34:49+00:00,train
535,raw/ruido_fondo/amb_salon_silencioso_055_000535.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0019,0.0003,0.0,2026-05-16T23:34:49+00:00,train
536,raw/ruido_fondo/amb_salon_silencioso_056_000536.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0015,0.0003,0.0,2026-05-16T23:34:49+00:00,train
537,raw/ruido_fondo/amb_salon_silencioso_057_000537.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0014,0.0003,0.0,2026-05-16T23:34:49+00:00,train
540,raw/ruido_fondo/amb_salon_silencioso_060_000540.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0032,0.0004,0.0,2026-05-16T23:34:49+00:00,train
541,raw/ruido_fondo/amb_laboratorio_001_000541.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0446,0.0134,0.0,2026-05-16T23:38:25+00:00,train
542,raw/ruido_fondo/amb_laboratorio_002_000542.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.044,0.0141,0.0,2026-05-16T23:38:25+00:00,train
543,raw/ruido_fondo/amb_laboratorio_003_000543.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0329,0.014,0.0,2026-05-16T23:38:25+00:00,train
544,raw/ruido_fondo/amb_laboratorio_004_000544.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0414,0.0136,0.0,2026-05-16T23:38:25+00:00,train
545,raw/ruido_fondo/amb_laboratorio_005_000545.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0412,0.0131,0.0,2026-05-16T23:38:25+00:00,train
546,raw/ruido_fondo/amb_laboratorio_006_000546.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0325,0.0135,0.0,2026-05-16T23:38:25+00:00,train
547,raw/ruido_fondo/amb_laboratorio_007_000547.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0271,0.0128,0.0,2026-05-16T23:38:25+00:00,train
548,raw/ruido_fondo/amb_laboratorio_008_000548.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0305,0.0131,0.0,2026-05-16T23:38:25+00:00,train
549,raw/ruido_fondo/amb_laboratorio_009_000549.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0326,0.0121,0.0,2026-05-16T23:38:25+00:00,train
550,raw/ruido_fondo/amb_laboratorio_010_000550.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0478,0.0136,0.0,2026-05-16T23:38:25+00:00,train
552,raw/ruido_fondo/amb_laboratorio_012_000552.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0341,0.0156,0.0,2026-05-16T23:38:25+00:00,train
553,raw/ruido_fondo/amb_laboratorio_013_000553.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0289,0.0138,0.0,2026-05-16T23:38:25+00:00,train
554,raw/ruido_fondo/amb_laboratorio_014_000554.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0292,0.0131,0.0,2026-05-16T23:38:25+00:00,train
555,raw/ruido_fondo/amb_laboratorio_015_000555.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0325,0.0139,0.0,2026-05-16T23:38:25+00:00,train
556,raw/ruido_fondo/amb_laboratorio_016_000556.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0389,0.0156,0.0,2026-05-16T23:38:25+00:00,train
557,raw/ruido_fondo/amb_laboratorio_017_000557.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.041,0.0189,0.0,2026-05-16T23:38:25+00:00,train
558,raw/ruido_fondo/amb_laboratorio_018_000558.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0585,0.0164,0.0,2026-05-16T23:38:25+00:00,train
559,raw/ruido_fondo/amb_laboratorio_019_000559.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0315,0.0137,0.0,2026-05-16T23:38:25+00:00,train
560,raw/ruido_fondo/amb_laboratorio_020_000560.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0306,0.0134,0.0,2026-05-16T23:38:25+00:00,train
561,raw/ruido_fondo/amb_laboratorio_021_000561.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0294,0.0134,0.0,2026-05-16T23:38:25+00:00,train
562,raw/ruido_fondo/amb_laboratorio_022_000562.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0365,0.013,0.0,2026-05-16T23:38:25+00:00,train
563,raw/ruido_fondo/amb_laboratorio_023_000563.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0346,0.0128,0.0,2026-05-16T23:38:25+00:00,train
564,raw/ruido_fondo/amb_laboratorio_024_000564.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0373,0.0149,0.0,2026-05-16T23:38:25+00:00,train
565,raw/ruido_fondo/amb_laboratorio_025_000565.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0371,0.0172,0.0,2026-05-16T23:38:25+00:00,train
566,raw/ruido_fondo/amb_laboratorio_026_000566.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0306,0.0146,0.0,2026-05-16T23:38:25+00:00,train
567,raw/ruido_fondo/amb_laboratorio_027_000567.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0328,0.0138,0.0,2026-05-16T23:38:25+00:00,train
569,raw/ruido_fondo/amb_laboratorio_029_000569.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0326,0.0144,0.0,2026-05-16T23:38:25+00:00,train
570,raw/ruido_fondo/amb_laboratorio_030_000570.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0327,0.0142,0.0,2026-05-16T23:38:25+00:00,train
572,raw/ruido_fondo/amb_laboratorio_032_000572.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0301,0.013,0.0,2026-05-16T23:38:25+00:00,train
575,raw/ruido_fondo/amb_laboratorio_035_000575.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0298,0.0134,0.0,2026-05-16T23:38:25+00:00,train
577,raw/ruido_fondo/amb_laboratorio_037_000577.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0355,0.0137,0.0,2026-05-16T23:38:25+00:00,train
578,raw/ruido_fondo/amb_laboratorio_038_000578.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.037,0.0166,0.0,2026-05-16T23:38:25+00:00,train
581,raw/ruido_fondo/amb_laboratorio_041_000581.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0311,0.0133,0.0,2026-05-16T23:38:25+00:00,train
582,raw/ruido_fondo/amb_laboratorio_042_000582.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0329,0.0137,0.0,2026-05-16T23:38:25+00:00,train
584,raw/ruido_fondo/amb_laboratorio_044_000584.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.031,0.0138,0.0,2026-05-16T23:38:25+00:00,train
585,raw/ruido_fondo/amb_laboratorio_045_000585.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0292,0.0129,0.0,2026-05-16T23:38:25+00:00,train
586,raw/ruido_fondo/amb_laboratorio_001_000586.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0306,0.0088,0.0,2026-05-16T23:41:01+00:00,train
587,raw/ruido_fondo/amb_laboratorio_002_000587.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0234,0.0066,0.0,2026-05-16T23:41:01+00:00,train
589,raw/ruido_fondo/amb_laboratorio_004_000589.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0195,0.0062,0.0,2026-05-16T23:41:01+00:00,train
592,raw/ruido_fondo/amb_laboratorio_007_000592.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0217,0.0065,0.0,2026-05-16T23:41:01+00:00,train
594,raw/ruido_fondo/amb_laboratorio_009_000594.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0182,0.0064,0.0,2026-05-16T23:41:01+00:00,train
595,raw/ruido_fondo/amb_laboratorio_010_000595.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.019,0.0061,0.0,2026-05-16T23:41:01+00:00,train
596,raw/ruido_fondo/amb_laboratorio_011_000596.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0177,0.0055,0.0,2026-05-16T23:41:01+00:00,train
597,raw/ruido_fondo/amb_laboratorio_012_000597.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0196,0.0061,0.0,2026-05-16T23:41:01+00:00,train
598,raw/ruido_fondo/amb_laboratorio_013_000598.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0202,0.0064,0.0,2026-05-16T23:41:01+00:00,train
599,raw/ruido_fondo/amb_laboratorio_014_000599.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0494,0.0062,0.0,2026-05-16T23:41:01+00:00,train
600,raw/ruido_fondo/amb_laboratorio_015_000600.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0222,0.0065,0.0,2026-05-16T23:41:01+00:00,train
601,raw/ruido_fondo/amb_laboratorio_016_000601.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0184,0.0063,0.0,2026-05-16T23:41:01+00:00,train
602,raw/ruido_fondo/amb_laboratorio_017_000602.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0306,0.0065,0.0,2026-05-16T23:41:01+00:00,train
603,raw/ruido_fondo/amb_laboratorio_018_000603.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0497,0.0064,0.0,2026-05-16T23:41:01+00:00,train
604,raw/ruido_fondo/amb_laboratorio_019_000604.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0187,0.0064,0.0,2026-05-16T23:41:01+00:00,train
606,raw/ruido_fondo/amb_laboratorio_021_000606.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0204,0.0063,0.0,2026-05-16T23:41:01+00:00,train
610,raw/ruido_fondo/amb_laboratorio_025_000610.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0202,0.0065,0.0,2026-05-16T23:41:01+00:00,train
611,raw/ruido_fondo/amb_laboratorio_026_000611.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0598,0.0079,0.0,2026-05-16T23:41:01+00:00,train
612,raw/ruido_fondo/amb_laboratorio_027_000612.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0194,0.0065,0.0,2026-05-16T23:41:01+00:00,train
613,raw/ruido_fondo/amb_laboratorio_028_000613.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0187,0.0063,0.0,2026-05-16T23:41:01+00:00,train
615,raw/ruido_fondo/amb_laboratorio_030_000615.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0199,0.0063,0.0,2026-05-16T23:41:01+00:00,train
616,raw/ruido_fondo/amb_laboratorio_031_000616.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0191,0.0062,0.0,2026-05-16T23:41:01+00:00,train
618,raw/ruido_fondo/amb_laboratorio_033_000618.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0207,0.0064,0.0,2026-05-16T23:41:01+00:00,train
621,raw/ruido_fondo/amb_laboratorio_036_000621.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0199,0.0062,0.0,2026-05-16T23:41:01+00:00,train
623,raw/ruido_fondo/amb_laboratorio_038_000623.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0206,0.0064,0.0,2026-05-16T23:41:01+00:00,train
624,raw/ruido_fondo/amb_laboratorio_039_000624.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0195,0.0064,0.0,2026-05-16T23:41:01+00:00,train
625,raw/ruido_fondo/amb_laboratorio_040_000625.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0196,0.0066,0.0,2026-05-16T23:41:01+00:00,train
627,raw/ruido_fondo/amb_laboratorio_042_000627.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0281,0.0064,0.0,2026-05-16T23:41:01+00:00,train
628,raw/ruido_fondo/amb_laboratorio_043_000628.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0311,0.0066,0.0,2026-05-16T23:41:01+00:00,train
629,raw/ruido_fondo/amb_laboratorio_044_000629.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0203,0.0063,0.0,2026-05-16T23:41:01+00:00,train
630,raw/ruido_fondo/amb_laboratorio_045_000630.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0189,0.0063,0.0,2026-05-16T23:41:01+00:00,train
