clip_id,filepath,class,speaker_id,speaker_gender,speaker_age_range,environment,device,language,duration_s,peak,rms,snr_db_est,recorded_at,split
894,raw/off/David_s29_000894.wav,off,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4053,0.0308,41.92,2026-05-17T00:04:46+00:00,train
895,raw/off/David_s30_000895.wav,off,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3557,0.027,38.64,2026-05-17T00:04:50+00:00,train
896,raw/off/David_s31_000896.wav,off,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3707,0.0281,39.18,2026-05-17T00:04:54+00:00,train
897,raw/off/David_s32_000897.wav,off,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3242,0.0274,39.68,2026-05-17T00:04:58+00:00,train
898,raw/off/David_s33_000898.wav,off,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.432,0.0315,42.4,2026-05-17T00:05:02+00:00,test
899,raw/off/David_s34_000899.wav,off,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4298,0.0288,38.81,2026-05-17T00:05:06+00:00,val
900,raw/off/David_s35_000900.wav,off,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4143,0.0298,43.67,2026-05-17T00:05:10+00:00,train
901,raw/off/David_s36_000901.wav,off,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4411,0.0331,40.37,2026-05-17T00:05:14+00:00,train
902,raw/off/David_s37_000902.wav,off,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4025,0.0247,43.2,2026-05-17T00:05:18+00:00,train
903,raw/off/David_s38_000903.wav,off,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3102,0.0248,40.77,2026-05-17T00:05:22+00:00,train
904,raw/off/David_s39_000904.wav,off,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3889,0.0311,42.86,2026-05-17T00:05:26+00:00,train
905,raw/off/David_s40_000905.wav,off,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5472,0.0388,44.3,2026-05-17T00:05:30+00:00,train
906,raw/blanco/David_s01_000906.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3539,0.033,39.15,2026-05-17T00:05:39+00:00,train
907,raw/blanco/David_s02_000907.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5346,0.0358,35.7,2026-05-17T00:05:43+00:00,train
908,raw/blanco/David_s03_000908.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.6242,0.0415,44.68,2026-05-17T00:05:47+00:00,train
909,raw/blanco/David_s04_000909.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.366,0.0333,38.65,2026-05-17T00:05:51+00:00,train
910,raw/blanco/David_s05_000910.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4279,0.0359,41.92,2026-05-17T00:05:55+00:00,train
911,raw/blanco/David_s06_000911.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4656,0.0358,50.39,2026-05-17T00:05:59+00:00,train
912,raw/blanco/David_s07_000912.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3765,0.0327,49.22,2026-05-17T00:06:03+00:00,train
913,raw/blanco/David_s08_000913.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3441,0.033,30.04,2026-05-17T00:06:07+00:00,train
914,raw/blanco/David_s09_000914.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5532,0.0398,44.52,2026-05-17T00:06:11+00:00,test
915,raw/blanco/David_s10_000915.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3852,0.0319,42.78,2026-05-17T00:06:15+00:00,train
916,raw/blanco/David_s11_000916.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4123,0.035,43.64,2026-05-17T00:06:19+00:00,test
917,raw/blanco/David_s12_000917.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5521,0.0404,39.53,2026-05-17T00:06:23+00:00,val
918,raw/blanco/David_s13_000918.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.738,0.043,39.11,2026-05-17T00:06:27+00:00,test
919,raw/blanco/David_s14_000919.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.34,0.0287,35.58,2026-05-17T00:06:31+00:00,test
920,raw/blanco/David_s15_000920.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3421,0.0332,38.05,2026-05-17T00:06:35+00:00,train
921,raw/blanco/David_s16_000921.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4787,0.0363,43.25,2026-05-17T00:06:39+00:00,train
922,raw/blanco/David_s17_000922.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3599,0.0327,40.88,2026-05-17T00:06:47+00:00,train
923,raw/blanco/David_s18_000923.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3319,0.0311,30.42,2026-05-17T00:06:51+00:00,train
924,raw/blanco/David_s19_000924.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3337,0.0314,40.12,2026-05-17T00:06:55+00:00,train
925,raw/blanco/David_s20_000925.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3133,0.0307,40.83,2026-05-17T00:06:59+00:00,train
926,raw/blanco/David_s21_000926.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4145,0.0334,36.77,2026-05-17T00:07:03+00:00,train
927,raw/blanco/David_s22_000927.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3126,0.0311,35.58,2026-05-17T00:07:07+00:00,test
928,raw/blanco/David_s23_000928.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2408,0.0298,32.43,2026-05-17T00:07:11+00:00,train
929,raw/blanco/David_s24_000929.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4644,0.0486,44.34,2026-05-17T00:07:15+00:00,train
930,raw/blanco/David_s25_000930.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.6971,0.0443,38.31,2026-05-17T00:07:19+00:00,train
931,raw/blanco/David_s26_000931.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4462,0.038,36.82,2026-05-17T00:07:23+00:00,train
932,raw/blanco/David_s27_000932.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.351,0.0325,37.8,2026-05-17T00:07:27+00:00,train
933,raw/blanco/David_s28_000933.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5169,0.0396,43.03,2026-05-17T00:07:31+00:00,train
934,raw/blanco/David_s29_000934.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.7277,0.0531,38.53,2026-05-17T00:07:35+00:00,train
935,raw/blanco/David_s30_000935.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.7173,0.0473,41.08,2026-05-17T00:07:39+00:00,val
936,raw/blanco/David_s31_000936.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3447,0.0327,40.24,2026-05-17T00:07:43+00:00,train
937,raw/blanco/David_s32_000937.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4539,0.0373,35.35,2026-05-17T00:07:47+00:00,test
938,raw/blanco/David_s33_000938.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4471,0.0377,35.73,2026-05-17T00:07:51+00:00,val
939,raw/blanco/David_s34_000939.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4589,0.0359,40.22,2026-05-17T00:07:55+00:00,train
940,raw/blanco/David_s35_000940.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.7553,0.0491,45.17,2026-05-17T00:08:03+00:00,train
941,raw/blanco/David_s36_000941.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4137,0.0345,28.44,2026-05-17T00:08:07+00:00,train
942,raw/blanco/David_s37_000942.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.572,0.0404,16.0,2026-05-17T00:08:11+00:00,val
943,raw/blanco/David_s38_000943.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4346,0.0371,28.57,2026-05-17T00:08:15+00:00,train
944,raw/blanco/David_s39_000944.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.6007,0.0398,24.66,2026-05-17T00:08:19+00:00,val
945,raw/blanco/David_s40_000945.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4082,0.0338,41.71,2026-05-17T00:08:23+00:00,val
946,raw/rechazo/David_s01_000946.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2651,0.0309,33.12,2026-05-17T00:08:32+00:00,train
947,raw/rechazo/David_s02_000947.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3158,0.0267,24.26,2026-05-17T00:08:36+00:00,train
948,raw/rechazo/David_s03_000948.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2858,0.0249,31.79,2026-05-17T00:08:40+00:00,train
949,raw/rechazo/David_s04_000949.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2319,0.0202,34.91,2026-05-17T00:08:44+00:00,train
950,raw/rechazo/David_s05_000950.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.261,0.0194,35.74,2026-05-17T00:08:48+00:00,train
951,raw/rechazo/David_s06_000951.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3157,0.0226,39.89,2026-05-17T00:08:52+00:00,val
952,raw/rechazo/David_s07_000952.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2136,0.0194,33.18,2026-05-17T00:08:55+00:00,train
953,raw/rechazo/David_s08_000953.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2603,0.0219,25.24,2026-05-17T00:08:59+00:00,train
954,raw/rechazo/David_s09_000954.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3251,0.0248,35.58,2026-05-17T00:09:03+00:00,test
955,raw/rechazo/David_s10_000955.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2914,0.0231,34.85,2026-05-17T00:09:07+00:00,test
956,raw/rechazo/David_s11_000956.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3355,0.0238,38.4,2026-05-17T00:09:11+00:00,train
957,raw/rechazo/David_s12_000957.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4332,0.0307,41.79,2026-05-17T00:09:15+00:00,train
958,raw/rechazo/David_s13_000958.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.6402,0.0404,43.93,2026-05-17T00:09:19+00:00,train
959,raw/rechazo/David_s14_000959.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5033,0.0343,36.63,2026-05-17T00:09:23+00:00,train
960,raw/rechazo/David_s15_000960.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4462,0.0325,41.09,2026-05-17T00:09:27+00:00,val
961,raw/rechazo/David_s16_000961.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4578,0.0373,44.74,2026-05-17T00:09:31+00:00,train
962,raw/rechazo/David_s17_000962.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4587,0.0359,30.57,2026-05-17T00:09:35+00:00,train
963,raw/rechazo/David_s18_000963.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5444,0.0399,39.88,2026-05-17T00:09:39+00:00,train
964,raw/rechazo/David_s19_000964.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5167,0.0377,42.86,2026-05-17T00:09:43+00:00,train
965,raw/rechazo/David_s20_000965.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5501,0.0392,34.25,2026-05-17T00:09:47+00:00,train
966,raw/rechazo/David_s21_000966.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5956,0.0374,31.74,2026-05-17T00:09:51+00:00,train
967,raw/rechazo/David_s22_000967.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5149,0.0324,32.61,2026-05-17T00:09:55+00:00,train
968,raw/rechazo/David_s23_000968.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4244,0.0324,40.24,2026-05-17T00:09:59+00:00,train
969,raw/rechazo/David_s24_000969.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4222,0.03,40.67,2026-05-17T00:10:03+00:00,val
970,raw/rechazo/David_s25_000970.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.6752,0.0366,30.72,2026-05-17T00:10:07+00:00,train
971,raw/rechazo/David_s26_000971.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4171,0.0343,39.21,2026-05-17T00:10:11+00:00,train
972,raw/rechazo/David_s27_000972.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4722,0.0362,27.61,2026-05-17T00:10:15+00:00,val
973,raw/rechazo/David_s28_000973.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5094,0.0348,38.03,2026-05-17T00:10:19+00:00,train
974,raw/rechazo/David_s29_000974.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5187,0.0395,35.99,2026-05-17T00:10:23+00:00,test
975,raw/rechazo/David_s30_000975.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4447,0.0398,39.73,2026-05-17T00:10:27+00:00,test
976,raw/rechazo/David_s31_000976.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4555,0.0388,43.38,2026-05-17T00:10:31+00:00,train
977,raw/rechazo/David_s32_000977.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4542,0.0403,43.02,2026-05-17T00:10:35+00:00,train
978,raw/rechazo/David_s33_000978.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.6801,0.0444,41.02,2026-05-17T00:10:39+00:00,train
979,raw/rechazo/David_s34_000979.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3908,0.0347,44.98,2026-05-17T00:10:43+00:00,test
980,raw/rechazo/David_s35_000980.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5223,0.0375,40.56,2026-05-17T00:10:47+00:00,test
981,raw/rechazo/David_s36_000981.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4791,0.037,28.39,2026-05-17T00:10:51+00:00,val
982,raw/rechazo/David_s37_000982.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5053,0.0366,37.45,2026-05-17T00:10:54+00:00,train
983,raw/rechazo/David_s38_000983.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4815,0.0358,32.59,2026-05-17T00:10:58+00:00,val
984,raw/rechazo/David_s39_000984.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5366,0.0318,34.48,2026-05-17T00:11:02+00:00,train
985,raw/rechazo/David_s40_000985.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3938,0.0311,33.17,2026-05-17T00:11:06+00:00,train
986,raw/azul/David_s01_000986.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.269,0.0324,38.76,2026-05-17T00:11:15+00:00,train
987,raw/azul/David_s02_000987.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2666,0.0326,39.62,2026-05-17T00:11:19+00:00,test
988,raw/azul/David_s03_000988.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.252,0.0324,41.34,2026-05-17T00:11:23+00:00,test
989,raw/azul/David_s04_000989.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2247,0.0315,46.7,2026-05-17T00:11:27+00:00,val
990,raw/azul/David_s05_000990.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.511,0.0455,38.79,2026-05-17T00:11:31+00:00,train
991,raw/azul/David_s06_000991.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3815,0.0472,44.34,2026-05-17T00:11:35+00:00,train
992,raw/azul/David_s07_000992.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3586,0.045,42.45,2026-05-17T00:11:39+00:00,train
993,raw/azul/David_s08_000993.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4231,0.0456,42.42,2026-05-17T00:11:43+00:00,train
994,raw/azul/David_s09_000994.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3118,0.0386,47.9,2026-05-17T00:11:47+00:00,train
995,raw/azul/David_s10_000995.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3575,0.036,5.51,2026-05-17T00:11:51+00:00,train
996,raw/azul/David_s11_000996.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3369,0.0406,42.39,2026-05-17T00:11:55+00:00,train
997,raw/azul/David_s12_000997.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3288,0.0384,39.16,2026-05-17T00:11:59+00:00,train
998,raw/azul/David_s13_000998.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3166,0.034,44.39,2026-05-17T00:12:03+00:00,train
999,raw/azul/David_s14_000999.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3565,0.0356,37.38,2026-05-17T00:12:07+00:00,val
1000,raw/azul/David_s15_001000.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5311,0.0423,40.76,2026-05-17T00:12:11+00:00,train
1001,raw/azul/David_s16_001001.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.244,0.0294,37.67,2026-05-17T00:12:15+00:00,train
1002,raw/azul/David_s17_001002.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3451,0.0289,44.98,2026-05-17T00:12:19+00:00,val
1003,raw/azul/David_s18_001003.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4643,0.0387,44.23,2026-05-17T00:12:27+00:00,train
1004,raw/azul/David_s19_001004.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4274,0.0413,44.63,2026-05-17T00:12:31+00:00,train
1005,raw/azul/David_s20_001005.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3182,0.0396,44.18,2026-05-17T00:12:35+00:00,train
1006,raw/azul/David_s21_001006.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3812,0.0388,37.67,2026-05-17T00:12:39+00:00,train
1007,raw/azul/David_s22_001007.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4629,0.0421,38.93,2026-05-17T00:12:47+00:00,train
1008,raw/azul/David_s23_001008.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3807,0.0407,43.06,2026-05-17T00:12:51+00:00,val
1009,raw/azul/David_s24_001009.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3008,0.0281,31.28,2026-05-17T00:12:55+00:00,train
1010,raw/azul/David_s25_001010.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2067,0.0247,36.62,2026-05-17T00:12:59+00:00,train
1011,raw/azul/David_s26_001011.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3251,0.0395,42.15,2026-05-17T00:13:03+00:00,train
1012,raw/azul/David_s28_001012.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4265,0.0343,40.67,2026-05-17T00:13:15+00:00,train
1013,raw/azul/David_s29_001013.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2992,0.0287,34.67,2026-05-17T00:13:19+00:00,train
1014,raw/azul/David_s30_001014.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4276,0.0311,68.22,2026-05-17T00:13:23+00:00,train
1015,raw/azul/David_s31_001015.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2499,0.0233,38.76,2026-05-17T00:13:27+00:00,train
1016,raw/azul/David_s32_001016.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4275,0.0322,40.44,2026-05-17T00:13:31+00:00,test
1017,raw/azul/David_s33_001017.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4212,0.0298,41.91,2026-05-17T00:13:35+00:00,test
1018,raw/azul/David_s34_001018.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3884,0.0353,38.34,2026-05-17T00:13:39+00:00,test
1019,raw/azul/David_s35_001019.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4498,0.0368,34.13,2026-05-17T00:13:43+00:00,train
1020,raw/azul/David_s36_001020.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.312,0.0333,39.24,2026-05-17T00:13:47+00:00,train
1021,raw/azul/David_s37_001021.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4378,0.0332,39.44,2026-05-17T00:13:51+00:00,test
1022,raw/azul/David_s38_001022.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3273,0.0342,39.3,2026-05-17T00:13:55+00:00,train
1023,raw/azul/David_s39_001023.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4142,0.0347,40.65,2026-05-17T00:13:58+00:00,val
1024,raw/azul/David_s40_001024.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3963,0.029,37.63,2026-05-17T00:14:02+00:00,val
1025,raw/procesando/David_s01_001025.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3776,0.0369,43.63,2026-05-17T00:14:11+00:00,test
1026,raw/procesando/David_s02_001026.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2944,0.0362,39.41,2026-05-17T00:14:15+00:00,train
1027,raw/procesando/David_s03_001027.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3975,0.0385,31.97,2026-05-17T00:14:19+00:00,val
1028,raw/procesando/David_s04_001028.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4927,0.0479,43.94,2026-05-17T00:14:23+00:00,train
1029,raw/procesando/David_s05_001029.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.559,0.0469,41.59,2026-05-17T00:14:27+00:00,test
1030,raw/procesando/David_s06_001030.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4074,0.0435,41.26,2026-05-17T00:14:31+00:00,train
1031,raw/procesando/David_s07_001031.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.6236,0.0481,42.92,2026-05-17T00:14:35+00:00,test
1032,raw/procesando/David_s08_001032.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5224,0.0487,43.25,2026-05-17T00:14:43+00:00,test
1033,raw/procesando/David_s09_001033.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.386,0.0407,41.3,2026-05-17T00:14:47+00:00,train
1034,raw/procesando/David_s10_001034.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5355,0.0526,42.83,2026-05-17T00:14:55+00:00,train
1035,raw/procesando/David_s11_001035.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3922,0.0425,40.4,2026-05-17T00:14:59+00:00,train
1036,raw/procesando/David_s12_001036.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3848,0.0436,40.94,2026-05-17T00:15:03+00:00,train
1037,raw/procesando/David_s13_001037.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4518,0.0461,37.0,2026-05-17T00:15:07+00:00,test
1038,raw/procesando/David_s14_001038.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3936,0.0438,43.58,2026-05-17T00:15:11+00:00,train
1039,raw/procesando/David_s15_001039.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5825,0.0488,49.11,2026-05-17T00:15:15+00:00,train
1040,raw/procesando/David_s16_001040.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5477,0.0441,33.28,2026-05-17T00:15:19+00:00,train
1041,raw/procesando/David_s17_001041.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3254,0.0381,44.57,2026-05-17T00:15:23+00:00,train
1042,raw/procesando/David_s18_001042.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5399,0.0441,46.35,2026-05-17T00:15:27+00:00,train
1043,raw/procesando/David_s19_001043.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3942,0.043,44.09,2026-05-17T00:15:31+00:00,train
1044,raw/procesando/David_s20_001044.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3814,0.0403,43.63,2026-05-17T00:15:35+00:00,train
1045,raw/procesando/David_s21_001045.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.6337,0.0452,46.73,2026-05-17T00:15:39+00:00,test
1046,raw/procesando/David_s22_001046.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.6053,0.0468,47.55,2026-05-17T00:15:43+00:00,train
1047,raw/procesando/David_s23_001047.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.432,0.0388,44.81,2026-05-17T00:15:47+00:00,val
1048,raw/procesando/David_s24_001048.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5154,0.045,44.52,2026-05-17T00:15:51+00:00,train
1049,raw/procesando/David_s25_001049.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4853,0.0419,43.25,2026-05-17T00:15:55+00:00,val
1050,raw/procesando/David_s26_001050.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3782,0.0405,42.08,2026-05-17T00:15:59+00:00,train
1051,raw/procesando/David_s27_001051.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.6538,0.0522,44.75,2026-05-17T00:16:07+00:00,val
